Item4.X Item4.Y Item1 Item2 Item3
163.7505 385.0381 0.793031051723092 70.5167861570246 126.463903673648 
163.7219 385.0254 0.789029103672177 70.5763261391356 125.993345303314 
163.5794 384.9356 0.79362698346218 70.6086082943007 126.455339357382 
163.5185 384.7758 0.794808756039521 70.6762021453757 126.726369792049 
163.6167 384.9027 0.791430269549564 70.7611678508582 126.118696581595 
163.6073 384.8353 0.792699585051344 70.6967982356771 126.421467558884 
163.6356 384.7019 0.79591969109779 70.4942414409406 126.417190379121 
163.6623 384.7072 0.794904224421163 70.5114353805563 126.423144253496 
163.5937 384.7113 0.794723092262164 70.4714017467091 126.467811055113 
163.3135 384.4451 0.796087419786726 70.2907687158247 127.638402929302 
163.2699 384.4414 0.797439080588646 70.5343934506483 127.638621467004 
163.2254 384.4825 0.796119616478566 70.5404110393143 127.60666989407 
163.1628 384.5794 0.799675441701754 70.4901220528583 127.41778689102 
163.2126 384.6228 0.799404960809195 70.4388529635517 127.517181919788 
163.256 384.721 0.802102501242909 70.6199607456673 127.547496998615 
163.3421 384.6368 0.802217465768532 70.5073325079906 127.438186462156 
163.4399 384.509 0.801595821555722 70.2695159306293 127.848285503306 
163.3898 384.4447 0.806886204333912 70.2217449349916 127.585204428239 
163.4413 384.4295 0.803799969408489 70.1918262464216 127.83888283791 
163.407 384.3681 0.802616230238057 70.0618609143556 128.123831791852 
163.3753 384.3806 0.806446940498526 70.1209844486479 127.919901949186 
163.2247 384.2843 0.80614653903913 70.2786542341687 128.336442220463 
163.2095 384.339 0.804340642766257 70.1941785252603 128.64158380889 
163.1882 384.2529 0.799853437940539 70.178474768116 128.843469034883 
163.2569 384.4337 0.803264892685334 70.2201139770665 128.664036596217 
163.2169 384.4403 0.803407395429799 70.1385871275563 128.962369890728 
162.9229 384.1502 0.804440796996416 70.0532735603412 130.017418343144 
163.1008 384.2741 0.799725971049011 70.1485802401853 128.932881767776 
163.178 384.3776 0.804171250507804 70.1793973991486 129.059875458563 
163.3014 384.4771 0.801956647664232 70.140672889257 128.628260025039 
163.2281 384.4648 0.801018195318079 70.0902702038402 128.889875343071 
163.0816 384.3083 0.798181145213437 70.0527741728214 129.022308303695 
162.9118 384.1773 0.802528716120828 70.061179487382 129.894795888122 
162.8798 384.0027 0.809024618265232 70.0742992254502 130.845531341009 
162.5833 383.8899 0.812261339902569 69.9348989860258 131.605221840169 
162.0581 383.5766 0.823267461650837 69.824947183956 133.417885265409 
161.8883 383.4417 0.826068193443852 69.6156559352149 133.391576996459 
161.4725 383.3395 0.834976979699421 69.4778842525263 134.553317965447 
160.6875 382.4431 0.850753688714688 69.0594000039758 137.617108965536 
160.8706 383.0983 0.851140723901331 69.1211989020569 136.405076656542 
159.914 381.7773 0.879328922527552 68.7750538035349 140.570544383829 
159.6146 381.699 0.890572875704526 68.5914450560847 141.917834320106 
160.1024 382.637 0.877278582232819 68.6230186563545 139.535645255216 
160.1621 382.733 0.87269012822913 68.6220585085226 139.052735291669 
159.4614 381.8599 0.886476068662359 68.6696489579428 141.943965002806 
159.5478 382.2283 0.884138897580924 68.9406446150649 140.153472589314 
159.4768 382.2127 0.884455631695163 68.5209108572578 140.167937401823 
160.0457 383.6883 0.879374639971389 69.1820174561891 136.982940841928 
158.8881 382.7616 0.887721672831957 68.9254373284006 140.043956771282 
158.848 382.5519 0.89459566871372 68.7989169818184 140.357895117489 
158.9436 382.5841 0.895283307951262 68.7151727439021 139.392251119179 
159.4981 383.0122 0.903849321919304 68.8693955229071 137.713141772861 
158.8044 382.5469 0.916706313546044 68.8891749195314 140.481268745123 
158.8293 382.5053 0.919183547312833 68.9615082085581 140.546503616734 
158.8383 382.3282 0.92136772050448 68.8988955707069 140.070648571391 
159.5785 383.1954 0.925242373034067 69.3345289856338 137.238989128482 
159.561 383.1555 0.931590243458081 69.5547220432787 137.345363930886 
159.5256 382.9833 0.929323422386375 69.4922986960875 137.068040573623 
159.6004 382.9901 0.924514436956521 69.3390399100849 136.728603102389 
159.6121 382.9779 0.924319507116062 69.2713711797523 137.222091981301 
159.565 383.3748 0.926036606933263 69.6414812030895 136.537627660206 
158.9008 382.492 0.926544102838771 69.3463455320332 139.309543553669 
159.6376 383.3097 0.92220857502772 69.581237983112 136.337904312387 
159.798 383.5962 0.918755771266508 69.5671209250968 135.086690737035 
159.2204 382.8172 0.92125070477806 69.2863113383054 137.612637009177 
159.045 382.3792 0.927314603633774 69.3152448877435 138.568037773128 
159.0211 382.2416 0.930221124796492 69.234737885057 139.148755824074 
159.071 382.3513 0.926388466274819 69.1483506155434 138.097888243192 
159.7351 383.1469 0.920676539076398 69.6359934568584 135.281525260615 
159.4933 382.8702 0.93041239192566 69.9125236523871 136.641156067145 
159.5528 383.0508 0.934613768917017 69.9544261204413 136.854662817407 
159.6357 383.2156 0.931252833447532 69.8802933280673 136.331506577951 
159.1514 382.1834 0.934463645349814 69.2607213326509 138.63702799072 
159.7863 383.0885 0.939260503158364 69.6778717873766 136.053752166495 
159.9084 383.0148 0.9469951121943 69.8518348916629 136.234529381846 
159.9091 382.8002 0.948033702789425 69.7767303725332 135.597690416141 
160.2365 383.028 0.951771550048369 69.7913205802778 135.528657652574 
159.7278 382.2795 0.954202756683606 69.3959084210153 137.863120568465 
160.1816 382.9453 0.958761356084697 69.8627924530342 135.816551053465 
160.1473 383.0793 0.958705956027854 70.0649331554158 135.146440983082 
160.3179 383.1489 0.957357094479472 70.1041165335047 134.72036958647 
160.4456 383.1233 0.961662560764812 70.0948832454826 134.560433466273 
159.9462 382.5072 0.962870244680102 69.7648671779771 136.891110120472 
160.2865 383.1178 0.968885493373234 70.4920801793787 134.882424562362 
160.2214 383.0871 0.968797900545741 70.5977300052481 134.707942077903 
160.1553 382.76 0.971491736608931 70.6008857516725 135.331366448466 
160.2138 382.6859 0.968248545308254 70.2100426793636 135.542529055213 
160.1772 382.753 0.960147086453702 70.0825859105149 134.821117376105 
160.0329 382.7036 0.958989677797954 70.1683143237393 135.485290086361 
160.2642 383.0862 0.950417333531871 70.1684820364739 134.564855504695 
160.1258 382.9442 0.947939053193762 69.9571286928856 135.149770648816 
160.066 383.131 0.945052373194339 69.9102039452506 135.174779424982 
159.9762 383.1712 0.937148267631931 69.9019558854963 135.19494130691 
159.8814 382.9551 0.933049989186875 69.6587640201355 135.487433533088 
159.8958 383.2127 0.930109922582976 69.5459209694156 135.287311528399 
159.6139 383.0379 0.927374900636186 69.4741500380298 135.468084397014 
159.5585 382.7491 0.9211458819026 69.6980631790024 136.185963099287 
159.0508 382.2045 0.92397566747955 69.3057088353322 137.731316256461 
159.7134 382.8997 0.939457423841243 69.8901717241959 135.968284895596 
159.578 382.7956 0.947509149792317 70.1272129759286 136.092784844697 
159.6864 382.9296 0.950591939352509 70.2314670138978 135.349593618176 
159.8429 382.7087 0.949432110117579 69.9570015756839 135.302515776097 
159.6327 381.8036 0.965637935947692 69.6189115917969 137.652014030136 
159.8861 382.7337 0.944807821203587 69.7813361369534 135.554491496259 
159.1628 381.7693 0.942362869668184 69.3231537164307 138.736059000953 
159.7327 382.602 0.938436584842388 69.6504614314954 136.142017677 
159.7589 382.6794 0.933128299465221 69.2003466911984 135.882213827398 
159.5336 382.6506 0.932485897638613 69.3928486567564 136.137824536261 
159.4128 382.6555 0.931804435193896 69.2563588599583 135.843042638836 
159.4783 382.6183 0.936532638354478 69.3755671441258 135.934165246869 
159.478 382.5889 0.945019359370239 69.4563515663142 136.599878307001 
159.6251 382.7623 0.948192010238751 69.761828780691 136.181122835771 
159.553 382.6643 0.950391808423715 69.9368129213983 136.53080219858 
159.7238 382.7787 0.948645434970202 69.9153697733312 136.053336299428 
159.4605 381.7298 0.968065874701147 69.7616881113602 138.433204263809 
159.8327 382.7174 0.954479040234479 69.8755524298013 135.869291704479 
159.9451 382.993 0.956920462294843 70.3603699375421 134.726625094572 
160.0692 382.9234 0.961619880514639 70.5832335701214 134.296942385016 
160.3739 383.1502 0.971245690975441 71.1310943712962 132.717470888923 
160.6345 383.1541 0.994330482284062 71.7363125002137 132.202907764068 
160.8186 383.0255 1.02261433991715 71.9177517325795 132.425928731102 
161.3739 382.8063 1.04344699931752 71.9488776103302 132.015518669018 
161.7849 382.6703 1.06380996380877 72.08745438341 131.407905017776 
161.7973 382.1734 1.08779045795912 72.2581175946751 132.839765158571 
161.9842 381.873 1.09383279840724 72.2878807903787 132.828272820514 
162.0557 381.5704 1.09882309894712 71.9919701224231 132.704413617648 
161.9728 381.3537 1.10528012790772 71.7822997074027 132.836443379186 
161.7585 380.9707 1.10819228629478 71.9710938252998 133.021539196281 
161.8356 381.1234 1.10594696729994 71.9979944520834 133.306550633074 
161.8809 380.9398 1.10356492739702 71.7275861738741 133.401094494479 
161.8593 381.1509 1.09726836855263 71.5871187125762 133.151558348869 
161.7914 381.1826 1.09829229274033 71.6698503826972 133.485546554989 
161.631 381.0575 1.09639305870022 72.2402903484059 133.010376791743 
161.7758 381.2139 1.08997923446136 72.0534094849152 132.880947370433 
161.8611 381.0755 1.09347949134601 71.7236725757959 133.254754738905 
161.8067 381.1835 1.09134404622403 71.6324003361291 132.917439607697 
161.8646 381.3288 1.08936201859181 72.0406847916394 133.429753280514 
161.854 381.2706 1.09257764273156 72.04330598049 133.817572440899 
161.9693 381.2654 1.09356832515442 71.7885785666875 133.859341672508 
161.9936 381.3587 1.08883381184548 71.5329827140486 133.167942578436 
162.2091 381.443 1.08288754054726 71.3032226009637 133.227710824278 
162.0554 381.2514 1.07341669929067 70.813405162905 133.554524626998 
162.28 380.954 1.05342991130504 69.6178913635672 133.717101628742 
162.6522 381.815 0.997925472900948 68.6522491302326 131.922523716567 
163.2371 383.2481 0.926783222264868 69.4484818125593 126.908625770633 
162.9725 383.8246 0.847827382236787 69.711738372801 123.155726571818 
165.677 386.1189 0.826277809503802 70.8134533516163 116.672241148089 
166.5123 386.8133 0.784224247228878 71.1327868371153 115.328484565217 
167.388 387.7501 0.750990207683535 71.2164543364927 112.71716115562 
168.0096 388.6294 0.725133590023624 71.4702747166733 110.851018566374 
168.0577 389.0209 0.70358342165411 71.6525030689708 111.252549862481 
168.7359 389.6804 0.695079460206601 72.0635260733721 109.183154649833 
169.4855 390.0674 0.67210400719849 72.6124880586322 107.636583821316 
169.6628 390.495 0.663402943378924 72.742935270325 107.236564956241 
169.8113 390.6387 0.640788447843769 72.7461526352578 108.169611206969 
169.761 390.8724 0.635489486838303 72.5321835351408 108.807529503887 
169.5001 390.7466 0.648088642983502 72.585509350607 109.625119945462 
169.3452 390.7029 0.650143203805422 72.6655095266573 110.091615628736 
167.7402 389.1387 0.686899742594118 71.3998860637229 116.03813461805 
168.5182 390.4828 0.671023959986242 72.4445429690635 112.480179978204 
168.5471 390.3431 0.669730680443043 72.1795042090185 112.282153206201 
168.4856 390.1469 0.684392256460269 71.9106244685646 113.514242729089 
168.1236 389.9726 0.693395736661491 71.8029081977027 114.660351213928 
167.8092 389.719 0.697556282543363 71.764243350848 114.477211184861 
167.7185 389.641 0.698748152337423 71.7560014414203 114.447832775611 
167.6279 389.5737 0.702271668208156 71.7167198271827 114.797052931146 
167.558 389.5646 0.700727487336547 71.6700277496682 114.993563930023 
167.5095 389.4997 0.700597307582555 71.6066316652577 114.86926415098 
167.2408 389.5505 0.700443382633044 72.0786597085938 114.820274712307 
167.2787 389.551 0.699149223199358 71.7860434302643 115.210970544139 
167.2963 389.6412 0.699383829216848 71.8439799747936 115.029366422567 
167.2295 389.5269 0.695760524061074 71.785030474905 115.105227421016 
167.6639 389.6348 0.677862184799353 71.9353102203634 112.392237233794 
168.6854 389.7763 0.674059019397313 72.5809644810295 108.717514178855 
169.9761 389.7325 0.664765231508221 72.9510267974316 105.445457502831 
170.7969 389.4472 0.660212352149389 73.1641421307877 104.193736792162 
171.1603 389.0406 0.66088001341966 73.2041622876389 104.378553648442 
171.5097 388.7746 0.621350013393231 73.4097754441076 103.392950229127 
171.6101 388.7091 0.570446634309818 73.4808063221013 102.097925374285 
172.0555 388.3453 0.56331211740796 73.4994367005515 102.109791424335 
172.3893 387.9553 0.55397931856736 73.4192437093437 103.033505575612 
172.5658 387.6519 0.550710762815331 73.5065772995088 102.859651551398 
172.6471 387.6148 0.555446608465589 73.7476718698091 102.84950186134 
172.7157 387.6945 0.557306856253971 73.8549874985459 102.877150090891 
172.7838 387.7528 0.556297683537622 73.7472855108165 102.747228680868 
172.7015 387.8208 0.557877284859797 73.7967056723109 102.898317084428 
172.59 387.8234 0.555857364719511 73.8416840326675 102.689558324962 
172.6346 387.788 0.549619715629418 73.7203998178822 102.605594892808 
172.6406 387.8899 0.550464979776128 73.7271165733307 102.641538891328 
172.7632 387.9691 0.555322913777134 73.758270526249 102.23718418949 
172.7383 387.9051 0.554093038546021 73.6681818645742 102.490677616326 
172.8413 387.8742 0.559902915202112 73.7824797806555 102.446451301315 
172.5871 387.2013 0.547872272126205 73.7745329309047 104.390478668587 
173.0486 385.9273 0.536038439647659 73.4638574810356 105.639815364753 
173.3556 384.5701 0.476349367729877 72.9607742785829 106.077112007346 
174.1497 383.5264 0.372479188362678 72.6218119320376 106.253759919883 
175.2458 382.5771 0.281478390960648 72.207664132206 105.817090361059 
176.6353 382.5251 0.205915423099372 73.3686869048182 105.674481387941 
182.0585 385.8497 0.297592044428711 74.4609161013683 121.783375534613 
185.1873 387.2542 0.256610838199308 73.1281247234138 125.698208489328 
185.4552 387.9107 0.203881929147553 73.2822317232072 126.65718318173 
185.5731 388.1116 0.173674757438797 72.9966569856982 127.949512241994 
186.0302 387.8685 0.154276287087585 72.9356553679563 128.123630906341 
186.8732 387.7173 0.146081511251702 73.3179685399131 128.2379253827 
189.0097 387.8381 0.150869482330013 72.5281066948073 128.943238344037 
190.8391 387.8819 0.14087336950707 71.5659403435502 128.5514428845 
192.428 388.4484 0.129713633704111 70.9642077117218 127.427569060723 
193.4997 389.5411 0.120401256555161 70.2917873681568 127.151440841816 
193.9994 391.0919 0.107698759846626 69.7799109607045 127.97439030465 
193.9065 393.0257 0.0957395399350156 68.6223237271765 128.667845733823 
193.715 395.2343 0.0919687509044806 67.0002985494872 131.381534151316 
192.9052 397.9822 0.0918840495252231 66.676150657065 133.47575162646 
192.8573 400.1316 0.0939718330486726 65.8197641162862 135.627569018665 
192.5252 402.0205 0.092008602306466 65.8754095399926 136.568652101767 
190.765 403.4573 0.107772784953555 66.8022150238372 138.895285264238 
190.0438 405.234 0.11178497707419 68.1661589423563 138.357472750242 
189.9503 406.4375 0.13325418775216 70.3230377541904 136.136601205541 
189.0991 406.6521 0.204578942392715 75.3065515686639 133.378012659825 
188.8943 407.0971 0.272220461411202 77.2204348904585 131.703736095713 
188.413 407.1362 0.345721398971377 79.5927999033172 130.413498959436 
187.9026 406.0143 0.430926760676143 83.5241512617536 128.032678092171 
187.4137 404.1927 0.521152388015515 87.1022742313901 124.265747259195 
188.122 402.0687 0.618232617861888 88.7287843716016 120.871459268902 
189.1783 399.8835 0.715204406738586 90.9954244739827 117.255670952009 
190.3198 397.3996 0.856352400205374 93.2448704106599 114.767441413458 
191.6012 394.4091 1.03700937859504 93.1725808227843 113.776084986586 
192.4985 391.1116 1.18794231738377 93.1351346749422 113.226620120593 
193.07 388.1536 1.3174735224202 92.1951200027945 113.347162088929 
193.2744 386.612 1.42208258480825 90.9164420939614 114.533210464347 
192.3423 387.2513 1.47892212213624 89.1044612241799 116.517960765841 
190.8236 387.0176 1.50613264797354 88.3515864293473 117.281428596748 
187.9232 389.0622 1.49571192330274 88.0444715730741 117.007618523102 
185.8567 390.5101 1.51616381283021 87.0309914360391 117.605256706375 
183.6859 391.2682 -1.54835688384777 86.3722119739622 117.642940345005 
181.9235 391.2352 -1.4719890199843 85.531807187241 118.081439106514 
180.4892 391.6425 -1.43754300665496 84.1688236824405 117.599447851419 
179.7531 391.6327 -1.40751296661296 83.1066569951887 117.753922136331 
179.4529 390.6255 -1.37651277665615 82.1077487787476 118.960649045431 
179.2892 390.4608 -1.36966016812983 81.7693018141925 119.531931282006 
179.56 389.7292 -1.36334551931407 81.5232973158431 120.87281050054 
179.2994 390.1251 -1.37151290824772 81.7910996318902 119.179851449175 
179.4002 390.0529 -1.37039996895102 81.6721098370824 119.189099429299 
179.4822 389.8675 -1.35799373838263 81.7484900693591 119.717584144414 
179.6299 389.7122 -1.35521752901055 81.7593232544642 119.565075225544 
179.7865 389.6396 -1.3561238357802 81.9090295717657 119.414967848676 
180.0038 389.5179 -1.36038268147701 81.5228344117308 119.60135933761 
180.0109 389.5224 -1.36801908831656 81.6460998053381 119.280411110714 
180.0547 389.4666 -1.37062863124675 81.4646914070101 119.370320144656 
180.0286 389.4429 -1.36676627822038 81.5024487130292 119.562699535847 
179.8763 389.3024 -1.35667081250809 81.6040721327398 119.881183323071 
179.8969 389.179 -1.36113059001635 81.5961717496867 120.136418357842 
179.8288 389.1351 -1.36028308168511 81.5808859609502 120.26166680879 
179.5193 388.2391 -1.33564441287816 81.0848102174914 119.995512138177 
179.5487 388.1533 -1.33387547936447 80.8856727215165 119.938120796741 
179.7528 388.2599 -1.33730432193849 80.8886463432796 120.448691844879 
180.203 388.7815 -1.35955905750922 81.1811842334605 120.614585059876 
180.1298 388.17 -1.33910920090607 80.2141383649064 120.355154927914 
180.1765 388.097 -1.33587465913314 80.0011966395186 120.525988642321 
180.2812 388.2887 -1.32915671951906 80.4482296252145 120.390333374096 
180.6466 387.9131 -1.32421022123218 80.4929453025495 122.295436540723 
180.5296 388.6512 -1.33160089514893 80.7826711963914 120.118441052593 
180.5937 388.5865 -1.32435150738833 80.5711164729916 119.938856188005 
180.5792 388.4578 -1.31096599082677 80.2173272045728 120.045679636793 
180.7771 388.5555 -1.31390289521647 79.8140999054923 119.847905223488 
179.2348 386.3166 -1.19019934586962 72.6028222313308 119.386417123366 
179.2746 386.2177 -1.18466764872226 72.5080882418203 119.38254738978 
179.4688 385.9976 -1.19524940951662 72.1646613480059 119.990293209465 
179.3417 385.2864 -1.2474258528832 71.064192685139 118.552739435025 
179.2077 385.4472 -1.28491875836661 70.4257496586218 119.11580270607 
178.8025 385.7418 -1.31190937932115 70.4309929958252 118.14469926154 
178.7888 385.4948 -1.36095724452354 70.3099144375466 118.892097586411 
178.6386 385.0515 -1.40993400634274 70.1806897093484 119.410978932055 
178.2561 385.5389 -1.43860575250461 70.6570282482276 120.364953562752 
177.9255 385.1413 -1.47343624926617 70.4632555547315 121.62468773626 
177.7502 385.024 -1.50521940048494 70.2213467375393 122.068846149341 
177.5679 384.6225 -1.52067902157823 70.1941294900837 122.119348089827 
177.3746 384.6534 -1.52986291370886 70.318963047522 122.159524213677 
177.1513 384.4831 -1.52448885817588 70.6865548629465 122.257349806541 
